stimulus,trial_type,group,response,scene,gist,score_identification,score_details,score_gist
osf_files/Objects/sunglasses.jpg,survey-text-timed,3,"""I can't remember which picture is associated with this one""",drugs_addictfloor,man + drugs/needle,0,0,0
osf_files/Objects/sunglasses.jpg,survey-text-timed,3,"""that guy hook this glass in h""",drugs_addictfloor,man + drugs/needle,0,1,0
osf_files/Objects/sunglasses.jpg,survey-text-timed,1,"""Man lying against a wall with a hypodermic needle in his hand.""",drugs_addictfloor,man + drugs/needle,1,5,1
osf_files/Objects/sunglasses.jpg,survey-text-timed,2,"""There was a man sitting on the ground, leaning against the wall, and he had sunglasses in his shirt pocket.  I didn't the the impression that he was dead, but he did not se""",drugs_addictfloor,man + drugs/needle,1,8,1
osf_files/Objects/sunglasses.jpg,survey-text-timed,1,"""I can't remember.""",drugs_addictfloor,man + drugs/needle,0,0,0
osf_files/Objects/sunglasses.jpg,survey-text-timed,3,"""a man laying against a wall with a needle next to him""",drugs_addictfloor,man + drugs/needle,1,4,1
osf_files/Objects/tie.jpg,survey-text-timed,3,"""businessmen running from """,disaster_peoplefleeing,explosion + men running,0,2,0
osf_files/Objects/tie.jpg,survey-text-timed,1,"""guys walking (I think)""",disaster_peoplefleeing,explosion + men running,0,1,0
osf_files/Objects/tie.jpg,survey-text-timed,5,"""I can't remember""",disaster_peoplefleeing,explosion + men running,0,0,0
osf_files/Objects/tie.jpg,survey-text-timed,3,"""There were a bunch of men in suits fleeing from a big burning building (I think it was the 9/11 terrorist attacks)""",disaster_peoplefleeing,explosion + men running,1,7,1
osf_files/Objects/tie.jpg,survey-text-timed,1,"""Nothing""",disaster_peoplefleeing,explosion + men running,0,0,0
osf_files/Objects/tie.jpg,survey-text-timed,1,"""Many Person with the tie""",disaster_peoplefleeing,explosion + men running,0,3,0
osf_files/Objects/tie.jpg,survey-text-timed,5,"""I think this was a 9/11 scene with people running away from the collapsing building. The guy in front had a tie on.""",disaster_peoplefleeing,explosion + men running,1,6,1
osf_files/Objects/tie.jpg,survey-text-timed,2,"""some persons rushed due to disaster one man wear""",disaster_peoplefleeing,explosion + men running,0,3,0
osf_files/Objects/tie.jpg,survey-text-timed,1,"""People are running away while the world trade center is falling. """,disaster_peoplefleeing,explosion + men running,1,4,1
osf_files/Objects/tie.jpg,survey-text-timed,5,"""9/11. People running away from collapsing tower.""",disaster_peoplefleeing,explosion + men running,1,5,1
osf_files/Objects/tie.jpg,survey-text-timed,5,"""I don't remember.""",disaster_peoplefleeing,explosion + men running,0,0,0
osf_files/Objects/tie.jpg,survey-text-timed,0,"""""",disaster_peoplefleeing,explosion + men running,0,0,0
osf_files/Objects/tie.jpg,survey-text-timed,2,"""There were people running away from the dust that happened after the building fell during 911 world towers incident. """,disaster_peoplefleeing,explosion + men running,1,6,1
osf_files/Objects/tie.jpg,survey-text-timed,3,"""a man wear this type of tie.""",disaster_peoplefleeing,explosion + men running,0,2,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,5,"""A group of people""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,2,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,2,"""There were people burning up on a street corner.  There was a stop light near them. """,fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),1,5,1
osf_files/Objects/trafficlight.jpg,survey-text-timed,3,"""car accident""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,0,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,3,"""center of the street""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,1,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,1,"""a city scene of some sort...I think it was a buildin""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,2,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,5,"""I don't remember.""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,0,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,1,"""Road""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,1,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,1,"""two groups of men approaching each other at the corner of a building.  Smoke and blood""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),1,7,1
osf_files/Objects/trafficlight.jpg,survey-text-timed,5,"""""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,0,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,3,"""I can't remember which one this was associated with.""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,0,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,5,"""Some chaotic scene, a traffic light in the middle. I don't remember much.""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,3,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,1,"""Riot teams in a city""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),1,2,1
osf_files/Objects/trafficlight.jpg,survey-text-timed,2,"""it was on the road middle""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,1,0
osf_files/Objects/trafficlight.jpg,survey-text-timed,0,"""a really busy street.""",fight_riotsstreetcorner,fire/riot/fight (many ways to describe this),0,2,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,5,"""A bunch of people near a bridge with signs on it""",death_hungbridge,hanging + bridge,1,3,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,2,"""Suside on the road""",death_hungbridge,hanging + bridge,1,2,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,5,"""There was a bridge with some signs on it. 60 or 90 with a red circle. There were several of them.""",death_hungbridge,hanging + bridge,1,5,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,1,"""Bridge person hanged.""",death_hungbridge,hanging + bridge,1,3,1
osf_files/Objects/trafficsign.jpg,survey-text-timed,3,"""a person hanging from an overpass with people watching""",death_hungbridge,hanging + bridge,1,4,1
osf_files/Objects/trafficsign.jpg,survey-text-timed,1,"""I don't remember the scene for this""",death_hungbridge,hanging + bridge,0,0,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,5,"""a scene with some traffic""",death_hungbridge,hanging + bridge,0,1,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,3,"""a stop symbol""",death_hungbridge,hanging + bridge,0,0,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,3,"""There was a man who hanged himself from a bridge in a large city. Many people were in the picture to see what was going on.""",death_hungbridge,hanging + bridge,1,5,1
osf_files/Objects/trafficsign.jpg,survey-text-timed,5,"""I man hanging dead from an over pass. There were two red signs above him. Many on looker""",death_hungbridge,hanging + bridge,1,7,1
osf_files/Objects/trafficsign.jpg,survey-text-timed,2,"""There was a scene with a bridge and a person hanging from it.  There were these speed limit signs on the bridge.  It was dark in the scene and there were peo""",death_hungbridge,hanging + bridge,1,7,1
osf_files/Objects/trafficsign.jpg,survey-text-timed,1,"""Railroad station/train tracks""",death_hungbridge,hanging + bridge,0,0,0
osf_files/Objects/trafficsign.jpg,survey-text-timed,1,"""People removing a man that has hanged himself from a bridge.""",death_hungbridge,hanging + bridge,1,4,1
osf_files/Objects/trafficsign.jpg,survey-text-timed,0,"""a person that was hanging from a bridge. """,death_hungbridge,hanging + bridge,1,3,1
osf_files/Objects/vase.jpg,survey-text-timed,1,"""Inside Room """,sad_childgrave,gravesite (many ways to describe this),0,0,0
osf_files/Objects/vase.jpg,survey-text-timed,1,"""a bunch of vases all lined up on""",sad_childgrave,gravesite (many ways to describe this),1,2,0
osf_files/Objects/vase.jpg,survey-text-timed,2,"""Graveyard location """,sad_childgrave,gravesite (many ways to describe this),1,1,1
osf_files/Objects/vase.jpg,survey-text-timed,1,"""A burial cross with a line of personal items in front of it.""",sad_childgrave,gravesite (many ways to describe this),1,4,1
osf_files/Objects/vase.jpg,survey-text-timed,5,"""There was a grave with a wooden cross. There were vases lined up on top of grave.""",sad_childgrave,gravesite (many ways to describe this),1,5,1
osf_files/Objects/vase.jpg,survey-text-timed,5,"""I don't remember.""",sad_childgrave,gravesite (many ways to describe this),0,0,0
osf_files/Objects/vase.jpg,survey-text-timed,5,"""A burial plot with a cross""",sad_childgrave,gravesite (many ways to describe this),1,2,1
osf_files/Objects/vase.jpg,survey-text-timed,5,"""A cemetery. Many urns and flowers near grave markers.""",sad_childgrave,gravesite (many ways to describe this),1,4,1
osf_files/Objects/vase.jpg,survey-text-timed,3,"""There was a memorial for someone who had died, and there were different flowers and vases surrounding the memorial.""",sad_childgrave,gravesite (many ways to describe this),1,3,1
osf_files/Objects/vase.jpg,survey-text-timed,0,"""""",sad_childgrave,gravesite (many ways to describe this),0,0,0
osf_files/Objects/vase.jpg,survey-text-timed,2,"""There was a line of vases in the center of the picture.  I can't quite remember exactly what was going on other than seeing the vases in a line on the grou""",sad_childgrave,gravesite (many ways to describe this),1,3,0
osf_files/Objects/vase.jpg,survey-text-timed,3,"""lot of pot items in the beach""",sad_childgrave,gravesite (many ways to describe this),1,2,0
osf_files/Objects/vase.jpg,survey-text-timed,3,"""flowers at a gravesite""",sad_childgrave,gravesite (many ways to describe this),1,2,1
osf_files/Objects/vase.jpg,survey-text-timed,1,"""a grave site with vases near it. """,sad_childgrave,gravesite (many ways to describe this),1,2,1
osf_files/Objects/vest.jpg,survey-text-timed,5,"""Drowning men""",disaster_flood,men + flood,1,2,1
osf_files/Objects/vest.jpg,survey-text-timed,1,"""Police standing""",disaster_flood,men + flood,0,1,0
osf_files/Objects/vest.jpg,survey-text-timed,1,"""""",disaster_flood,men + flood,0,0,0
osf_files/Objects/vest.jpg,survey-text-timed,2,"""Saving people in disaster situation""",disaster_flood,men + flood,1,3,1
osf_files/Objects/vest.jpg,survey-text-timed,5,"""There was a man in a war or wreckage carrying another person. The man was wearing a safety jacket.""",disaster_flood,men + flood,1,4,1
osf_files/Objects/vest.jpg,survey-text-timed,5,"""I don't remember.""",disaster_flood,men + flood,0,0,0
osf_files/Objects/vest.jpg,survey-text-timed,1,"""Two men pulling another men out of the ground.""",disaster_flood,men + flood,1,5,1
osf_files/Objects/vest.jpg,survey-text-timed,5,"""3 men is rapid floods. 1 man being pulled away.""",disaster_flood,men + flood,1,5,1
osf_files/Objects/vest.jpg,survey-text-timed,0,"""A man wearing a red vest with a chaotic backgroud""",disaster_flood,men + flood,1,4,0
osf_files/Objects/vest.jpg,survey-text-timed,3,"""There were workers helping people out during a flood""",disaster_flood,men + flood,1,3,1
osf_files/Objects/vest.jpg,survey-text-timed,3,"""a man wear this type of jacket""",disaster_flood,men + flood,0,2,0
osf_files/Objects/vest.jpg,survey-text-timed,2,"""There were men in this picture doing something, and a man was wearing an orange vest""",disaster_flood,men + flood,0,3,0
osf_files/Objects/vest.jpg,survey-text-timed,1,"""I can't remember.""",disaster_flood,men + flood,0,0,0
osf_files/Objects/vest.jpg,survey-text-timed,3,"""people near an accident scene""",disaster_flood,men + flood,0,2,0
osf_files/Objects/watch.jpg,survey-text-timed,3,"""business man arguing and fighting""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,4,0
osf_files/Objects/watch.jpg,survey-text-timed,1,"""a guy wearing a watch""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),0,2,0
osf_files/Objects/watch.jpg,survey-text-timed,1,"""I can't remember""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),0,0,0
osf_files/Objects/watch.jpg,survey-text-timed,5,"""I don't remember.""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),0,0,0
osf_files/Objects/watch.jpg,survey-text-timed,5,"""A man was being attacked by a lot of people, some grabbing his face. One of those people attacking him had a rectangular watch on his wrist.""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,7,1
osf_files/Objects/watch.jpg,survey-text-timed,2,"""Killing a person place had with a man""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),0,0,0
osf_files/Objects/watch.jpg,survey-text-timed,1,"""Person catch by many person""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,3,0
osf_files/Objects/watch.jpg,survey-text-timed,5,"""A bunch of asian men grabbing a man's face""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,6,1
osf_files/Objects/watch.jpg,survey-text-timed,5,"""A man's face being pulled by many hands. Some are wearing watches. """,fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,6,1
osf_files/Objects/watch.jpg,survey-text-timed,0,"""men touching another man's face, pulling him down. """,fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,5,1
osf_files/Objects/watch.jpg,survey-text-timed,3,"""There were a bunch of men surrounding another man, and they were all putting their hands on his mouth.""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,5,1
osf_files/Objects/watch.jpg,survey-text-timed,3,"""a man wear this type of watch""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),0,2,0
osf_files/Objects/watch.jpg,survey-text-timed,2,"""There was a man who was wearing this watch and there was a struggle.  It was daytime and the watch was not exactly like this, but close.  """,fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,4,1
osf_files/Objects/watch.jpg,survey-text-timed,1,"""One man with many other men's hands covering his mouth.""",fight_peoplegrabbingface,crowd grabbing man's face (many ways to describe this),1,4,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,1,"""A man was in a wheelbarrel followed by other men.""",injury_limps,men + crippled/crutches,1,5,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,1,"""Person carried with this""",injury_limps,men + crippled/crutches,1,3,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,5,"""There were injured people walking. One of them was in a wheel barrow being carried by a younger person.""",injury_limps,men + crippled/crutches,1,7,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,5,"""A group of men""",injury_limps,men + crippled/crutches,0,2,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,3,"""There were a bunch of men, who appeared to be in a third world country, and they were all sitting in boats on the ground.""",injury_limps,men + crippled/crutches,1,3,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,1,"""Line of men.  One with lower part of his leg missing.  The man in front was sitting.""",injury_limps,men + crippled/crutches,1,6,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,5,"""A line of injured men. 1 man was being pushed in this wheel barrel. """,injury_limps,men + crippled/crutches,1,5,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,2,"""peoples travelled a man in the cart""",injury_limps,men + crippled/crutches,1,4,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,0,"""men in a line, a man without legs sitting on the cartwheel. """,injury_limps,men + crippled/crutches,1,5,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,2,"""There were people escaping something, and a man was being pushed in a wheelbarrow.  If I remember correctly, people were injured in the picture.  It was daytime.  """,injury_limps,men + crippled/crutches,1,7,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,5,"""A man injured and being carried by a wheelbarrow. """,injury_limps,men + crippled/crutches,1,4,1
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,3,"""near a hole with a body in it""",injury_limps,men + crippled/crutches,0,0,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,3,"""a man sitting in this trolley""",injury_limps,men + crippled/crutches,1,3,0
osf_files/Objects/wheelbarrow.jpg,survey-text-timed,1,"""Someone wheeling someone that is injured away in a wheelbarrow. """,injury_limps,men + crippled/crutches,1,5,1
osf_files/Objects/whitetowel.jpg,survey-text-timed,1,"""a body wrapped up in a blanket""",sad_washcloth,woman + crying/grieving + body,0,2,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,3,"""woman crying and holding a towel""",sad_washcloth,woman + crying/grieving + body,1,3,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,3,"""that guy use this towel.""",sad_washcloth,woman + crying/grieving + body,0,1,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,5,"""A crying black man""",sad_washcloth,woman + crying/grieving + body,0,2,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,2,"""There was a body wrapped in a sheet or something and on the ground.  The sheet was white. """,sad_washcloth,woman + crying/grieving + body,1,4,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,1,"""a crying woman and in the background a body is wrapped in a white sheet.""",sad_washcloth,woman + crying/grieving + body,1,7,1
osf_files/Objects/whitetowel.jpg,survey-text-timed,5,"""A dead person wrapped up in a white blanket.""",sad_washcloth,woman + crying/grieving + body,1,4,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,2,"""A body covered with this one""",sad_washcloth,woman + crying/grieving + body,0,2,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,1,"""Woman wiping away tears with a covered body behind her""",sad_washcloth,woman + crying/grieving + body,1,4,1
osf_files/Objects/whitetowel.jpg,survey-text-timed,0,"""""",sad_washcloth,woman + crying/grieving + body,0,0,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,5,"""A woman crying into a cloth. A dead man behind her.""",sad_washcloth,woman + crying/grieving + body,1,4,1
osf_files/Objects/whitetowel.jpg,survey-text-timed,5,"""I don't remember.""",sad_washcloth,woman + crying/grieving + body,0,0,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,1,"""Towel with the cloth. """,sad_washcloth,woman + crying/grieving + body,0,1,0
osf_files/Objects/whitetowel.jpg,survey-text-timed,3,"""There was a woman with a bunch of blankets surrounding her, and she looked to be homeless.""",sad_washcloth,woman + crying/grieving + body,0,1,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,1,"""Men having dogs fight.""",animals_dogfight,dogs + fighting,1,3,1
osf_files/Objects/woolenhat.jpg,survey-text-timed,3,"""plane crash""",animals_dogfight,dogs + fighting,0,0,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,1,"""two dogs fighting with men all around and encouraging the dogs to fight.""",animals_dogfight,dogs + fighting,1,6,1
osf_files/Objects/woolenhat.jpg,survey-text-timed,1,"""a guy wearing a hat""",animals_dogfight,dogs + fighting,0,2,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,5,"""can't remember""",animals_dogfight,dogs + fighting,0,0,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,2,"""A man wearied it in a crowed """,animals_dogfight,dogs + fighting,0,3,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,5,"""""",animals_dogfight,dogs + fighting,0,0,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,5,"""I don't remember.""",animals_dogfight,dogs + fighting,0,0,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,1,"""child wore it. """,animals_dogfight,dogs + fighting,0,1,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,0,"""A group of men, one wearing a green beenie""",animals_dogfight,dogs + fighting,0,3,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,5,"""All I know is there was a group of people. Some of them had winter hats on, or some ethnic hats.""",animals_dogfight,dogs + fighting,0,3,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,3,"""near the dog\n""",animals_dogfight,dogs + fighting,0,1,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,3,"""I can't remember which one this is associated with.""",animals_dogfight,dogs + fighting,0,0,0
osf_files/Objects/woolenhat.jpg,survey-text-timed,2,"""There were people in some kind of struggle. One of the men was wearing a green knit cap in the picture.  """,animals_dogfight,dogs + fighting,0,5,0
